1788684732.559431982,0 %, 1690 MHz, 53, 7.07 W
1788684741.679521055,1 %, 1690 MHz, 52, 7.44 W
1788684741.779787950,1 %, 1690 MHz, 52, 7.44 W
1788684741.880293743,1 %, 1690 MHz, 52, 7.44 W
1788684741.980437166,2 %, 1690 MHz, 52, 7.45 W
1788684742.081143295,2 %, 1690 MHz, 52, 7.45 W
1788684742.181202591,2 %, 1690 MHz, 52, 7.45 W
1788684742.281409263,2 %, 1690 MHz, 52, 7.45 W
1788684742.381988223,2 %, 1690 MHz, 52, 7.45 W
1788684742.482240831,2 %, 1690 MHz, 52, 7.46 W
1788684742.582374511,2 %, 1690 MHz, 52, 7.46 W
1788684742.682491070,2 %, 1690 MHz, 52, 7.46 W
1788684742.782647374,2 %, 1690 MHz, 52, 7.46 W
1788684742.882750749,2 %, 1690 MHz, 52, 7.46 W
1788684742.982936925,1 %, 1690 MHz, 52, 7.47 W
1788684743.083225309,1 %, 1690 MHz, 52, 7.47 W
1788684743.183095036,1 %, 1690 MHz, 52, 7.47 W
1788684743.283281660,1 %, 1690 MHz, 52, 7.47 W
1788684743.383378859,1 %, 1690 MHz, 52, 7.47 W
1788684743.483534699,1 %, 1690 MHz, 52, 7.49 W
1788684743.583756747,1 %, 1690 MHz, 52, 7.49 W
1788684743.683792538,1 %, 1690 MHz, 52, 7.49 W
1788684743.784134298,1 %, 1690 MHz, 52, 7.49 W
1788684743.884229274,1 %, 1690 MHz, 52, 7.49 W
1788684743.984962411,1 %, 1690 MHz, 52, 7.44 W
1788684744.084929146,1 %, 1690 MHz, 52, 7.44 W
1788684744.185003033,1 %, 1690 MHz, 52, 7.44 W
1788684744.285142729,1 %, 1690 MHz, 52, 7.44 W
1788684744.385747802,1 %, 1690 MHz, 52, 7.44 W
1788684744.485792121,1 %, 1690 MHz, 52, 7.42 W
1788684744.585859848,1 %, 1690 MHz, 52, 7.42 W
1788684744.686283817,1 %, 1690 MHz, 52, 7.42 W
1788684744.786262808,1 %, 1690 MHz, 52, 7.42 W
1788684744.886676280,1 %, 1690 MHz, 52, 7.42 W
1788684744.987198105,3 %, 1690 MHz, 52, 7.43 W
1788684745.087340024,3 %, 1690 MHz, 52, 7.43 W
1788684745.187789096,3 %, 1690 MHz, 52, 7.43 W
1788684745.288172457,3 %, 1690 MHz, 52, 7.43 W
1788684745.388433337,3 %, 1690 MHz, 52, 7.43 W
1788684745.489054265,3 %, 1690 MHz, 52, 7.40 W
1788684745.589455273,3 %, 1690 MHz, 52, 7.40 W
1788684745.689457897,3 %, 1690 MHz, 52, 7.40 W
1788684745.790007689,3 %, 1690 MHz, 52, 7.40 W
1788684745.890679178,3 %, 1690 MHz, 52, 7.40 W
1788684745.990077688,1 %, 1690 MHz, 52, 7.35 W
1788684746.091035737,1 %, 1690 MHz, 52, 7.35 W
1788684746.191214361,1 %, 1690 MHz, 52, 7.35 W
1788684746.291916138,1 %, 1690 MHz, 52, 7.35 W
1788684746.392349866,1 %, 1690 MHz, 52, 7.35 W
1788684746.492361817,1 %, 1690 MHz, 52, 7.34 W
1788684746.593119178,1 %, 1690 MHz, 52, 7.34 W
1788684746.693050217,1 %, 1690 MHz, 52, 7.34 W
1788684746.793847275,1 %, 1690 MHz, 52, 7.34 W
1788684746.894374699,1 %, 1690 MHz, 52, 7.34 W
1788684746.994855371,2 %, 1690 MHz, 52, 7.43 W
1788684747.095327756,2 %, 1690 MHz, 52, 7.43 W
1788684747.195842268,2 %, 1690 MHz, 52, 7.43 W
1788684747.296036172,2 %, 1690 MHz, 52, 7.43 W
1788684747.396427804,2 %, 1690 MHz, 52, 7.43 W
1788684747.497000397,2 %, 1690 MHz, 52, 7.49 W
1788684747.597091180,2 %, 1690 MHz, 52, 7.49 W
1788684747.697198332,2 %, 1690 MHz, 52, 7.49 W
1788684747.797453563,2 %, 1690 MHz, 52, 7.49 W
1788684747.897909740,2 %, 1690 MHz, 52, 7.49 W
1788684747.998111723,1 %, 1690 MHz, 52, 7.49 W
1788684748.098201499,1 %, 1690 MHz, 52, 7.49 W
1788684748.198680939,1 %, 1690 MHz, 52, 7.49 W
1788684748.299333324,1 %, 1690 MHz, 52, 7.49 W
1788684748.399375915,1 %, 1690 MHz, 52, 7.49 W
1788684748.499555051,1 %, 1690 MHz, 52, 7.47 W
1788684748.599546186,1 %, 1690 MHz, 52, 7.47 W
1788684748.699850250,1 %, 1690 MHz, 52, 7.47 W
1788684748.799878762,1 %, 1690 MHz, 52, 7.47 W
1788684748.899904841,1 %, 1690 MHz, 52, 7.47 W
1788684749.000429497,2 %, 1690 MHz, 52, 7.45 W
1788684749.100724505,2 %, 1690 MHz, 52, 7.45 W
1788684749.201152330,2 %, 1690 MHz, 52, 7.45 W
1788684749.301671178,2 %, 1690 MHz, 52, 7.45 W
1788684749.402335579,2 %, 1690 MHz, 52, 7.45 W
1788684749.502709227,2 %, 1690 MHz, 52, 7.46 W
1788684749.603158971,2 %, 1690 MHz, 52, 7.46 W
1788684749.703738860,2 %, 1690 MHz, 52, 7.46 W
1788684749.804432044,2 %, 1690 MHz, 52, 7.46 W
1788684749.904542540,2 %, 1690 MHz, 52, 7.46 W
1788684750.004862252,1 %, 1690 MHz, 52, 7.47 W
1788684750.105289292,1 %, 1690 MHz, 52, 7.47 W
1788684750.205282827,1 %, 1690 MHz, 52, 7.47 W
1788684750.306119725,1 %, 1690 MHz, 52, 7.47 W
1788684750.406024844,1 %, 1690 MHz, 52, 7.47 W
1788684750.506149195,1 %, 1690 MHz, 52, 7.49 W
1788684750.606644812,1 %, 1690 MHz, 52, 7.49 W
1788684750.707093836,1 %, 1690 MHz, 52, 7.49 W
1788684750.807577436,1 %, 1690 MHz, 52, 7.49 W
1788684750.908048940,1 %, 1690 MHz, 52, 7.49 W
1788684751.008264716,0 %, 1690 MHz, 52, 8.19 W
1788684751.108743405,0 %, 1690 MHz, 52, 8.19 W
1788684751.209236061,0 %, 1690 MHz, 52, 8.19 W
1788684751.309919662,0 %, 1690 MHz, 52, 8.19 W
1788684751.410413934,0 %, 1690 MHz, 52, 8.19 W
1788684751.510640798,0 %, 1690 MHz, 52, 8.16 W
1788684751.611334879,0 %, 1690 MHz, 52, 8.16 W
1788684751.711593342,0 %, 1690 MHz, 52, 8.16 W
1788684751.812117535,0 %, 1690 MHz, 52, 8.16 W
1788684751.912609295,0 %, 1690 MHz, 52, 8.16 W
1788684752.013019695,0 %, 1690 MHz, 52, 7.40 W
1788684752.113456608,0 %, 1690 MHz, 52, 7.40 W
1788684752.213750687,0 %, 1690 MHz, 52, 7.40 W
1788684752.314423088,0 %, 1690 MHz, 52, 7.40 W
1788684752.414906449,0 %, 1690 MHz, 52, 7.40 W
1788684752.515168800,0 %, 1690 MHz, 52, 7.40 W
1788684752.615901409,0 %, 1690 MHz, 52, 7.40 W
1788684752.716134257,0 %, 1690 MHz, 52, 7.40 W
1788684752.816601361,0 %, 1690 MHz, 52, 7.40 W
1788684752.917080850,0 %, 1690 MHz, 52, 7.40 W
1788684753.017484754,0 %, 1690 MHz, 52, 7.41 W
1788684753.117989970,0 %, 1690 MHz, 52, 7.41 W
1788684753.218484195,0 %, 1690 MHz, 52, 7.41 W
1788684753.319227076,0 %, 1690 MHz, 52, 7.41 W
1788684753.419255747,0 %, 1690 MHz, 52, 7.41 W
1788684753.519718947,0 %, 1690 MHz, 52, 7.41 W
1788684753.620206483,0 %, 1690 MHz, 52, 7.41 W
1788684753.720632532,0 %, 1690 MHz, 52, 7.41 W
1788684753.821322676,0 %, 1690 MHz, 52, 7.41 W
1788684753.921642532,0 %, 1690 MHz, 52, 7.41 W
1788684754.022416677,0 %, 1690 MHz, 52, 7.41 W
1788684754.122325732,0 %, 1690 MHz, 52, 7.41 W
1788684754.222809029,0 %, 1690 MHz, 52, 7.41 W
1788684754.323452165,0 %, 1690 MHz, 52, 7.41 W
1788684754.423762997,0 %, 1690 MHz, 52, 7.41 W
1788684754.524236870,0 %, 1690 MHz, 52, 7.41 W
1788684754.624662710,0 %, 1690 MHz, 52, 7.41 W
1788684754.725125478,0 %, 1690 MHz, 52, 7.41 W
1788684754.825610743,0 %, 1690 MHz, 52, 7.41 W
1788684754.926256343,0 %, 1690 MHz, 52, 7.40 W
1788684755.026248310,0 %, 1690 MHz, 52, 7.40 W
1788684755.126787703,0 %, 1690 MHz, 52, 7.40 W
1788684755.227418839,0 %, 1690 MHz, 52, 7.40 W
1788684755.327915816,0 %, 1690 MHz, 52, 7.40 W
1788684755.428230632,0 %, 1690 MHz, 52, 7.40 W
1788684755.528633144,0 %, 1690 MHz, 52, 7.40 W
1788684755.629119896,0 %, 1690 MHz, 52, 7.40 W
1788684755.729517320,0 %, 1690 MHz, 52, 7.40 W
1788684755.830084553,0 %, 1690 MHz, 52, 7.40 W
1788684755.930343929,0 %, 1690 MHz, 52, 7.40 W
1788684756.030714073,0 %, 1690 MHz, 52, 7.40 W
1788684756.130915080,0 %, 1690 MHz, 52, 7.40 W
1788684756.231017976,0 %, 1690 MHz, 52, 7.40 W
1788684756.331131143,0 %, 1690 MHz, 52, 7.40 W
1788684756.431677304,0 %, 1690 MHz, 52, 7.40 W
1788684756.532267896,0 %, 1690 MHz, 52, 7.40 W
1788684756.632370008,0 %, 1690 MHz, 52, 7.40 W
1788684756.732882168,0 %, 1690 MHz, 52, 7.40 W
1788684756.833328456,0 %, 1690 MHz, 52, 7.40 W
1788684756.933890457,0 %, 1690 MHz, 52, 7.43 W
1788684757.034276665,0 %, 1690 MHz, 52, 7.43 W
1788684757.134795993,0 %, 1690 MHz, 52, 7.43 W
1788684757.234937353,0 %, 1690 MHz, 52, 7.43 W
1788684757.335434105,0 %, 1690 MHz, 52, 7.43 W
1788684757.435879370,0 %, 1690 MHz, 52, 7.47 W
1788684757.536359770,0 %, 1690 MHz, 52, 7.47 W
1788684757.636618858,0 %, 1690 MHz, 52, 7.47 W
1788684757.737095786,0 %, 1690 MHz, 52, 7.47 W
1788684757.837544490,0 %, 1690 MHz, 52, 7.47 W
1788684757.938019146,0 %, 1690 MHz, 52, 7.46 W
1788684758.038228730,0 %, 1690 MHz, 52, 7.46 W
1788684758.138739083,0 %, 1690 MHz, 52, 7.46 W
1788684758.239255435,0 %, 1690 MHz, 52, 7.46 W
1788684758.339457403,0 %, 1690 MHz, 52, 7.46 W
1788684758.439931083,0 %, 1690 MHz, 52, 7.42 W
1788684758.540390379,0 %, 1690 MHz, 52, 7.42 W
1788684758.640901915,0 %, 1690 MHz, 52, 7.42 W
1788684758.741530492,0 %, 1690 MHz, 52, 7.42 W
1788684758.841213483,0 %, 1690 MHz, 52, 7.42 W
1788684758.941785595,0 %, 1690 MHz, 52, 7.39 W
1788684759.042307292,0 %, 1690 MHz, 52, 7.39 W
1788684759.143024380,0 %, 1690 MHz, 52, 7.39 W
1788684759.243467596,0 %, 1690 MHz, 52, 7.39 W
1788684759.343942765,0 %, 1690 MHz, 52, 7.39 W
1788684759.444395373,0 %, 1690 MHz, 52, 7.37 W
1788684759.544897053,0 %, 1690 MHz, 52, 7.37 W
1788684759.645336590,0 %, 1690 MHz, 52, 7.37 W
1788684759.745865262,0 %, 1690 MHz, 52, 7.37 W
1788684759.845847533,0 %, 1690 MHz, 52, 7.37 W
1788684759.946218797,0 %, 1690 MHz, 52, 7.41 W
1788684760.046708958,0 %, 1690 MHz, 52, 7.41 W
1788684760.147372718,0 %, 1690 MHz, 52, 7.41 W
1788684760.247490014,0 %, 1690 MHz, 52, 7.41 W
1788684760.347760494,0 %, 1690 MHz, 52, 7.41 W
1788684760.448216910,0 %, 1690 MHz, 52, 7.44 W
1788684760.548521790,0 %, 1690 MHz, 52, 7.44 W
1788684760.648669789,0 %, 1690 MHz, 52, 7.44 W
1788684760.748881917,0 %, 1690 MHz, 52, 7.44 W
1788684760.849010732,0 %, 1690 MHz, 52, 7.44 W
1788684760.949055100,0 %, 1690 MHz, 52, 7.45 W
1788684761.049102203,0 %, 1690 MHz, 52, 7.45 W
1788684761.149032522,0 %, 1690 MHz, 52, 7.45 W
1788684761.249142953,0 %, 1690 MHz, 52, 7.45 W
1788684761.349349513,0 %, 1690 MHz, 52, 7.45 W
1788684761.449297736,0 %, 1690 MHz, 52, 7.39 W
1788684761.549880201,0 %, 1690 MHz, 52, 7.39 W
1788684761.649732392,0 %, 1690 MHz, 52, 7.39 W
1788684761.749772855,0 %, 1690 MHz, 52, 7.39 W
1788684761.850214183,0 %, 1690 MHz, 52, 7.39 W
1788684761.950350183,0 %, 1690 MHz, 52, 7.34 W
1788684762.050312262,0 %, 1690 MHz, 52, 7.34 W
1788684762.151201511,0 %, 1690 MHz, 52, 7.34 W
1788684762.251539031,0 %, 1690 MHz, 52, 7.34 W
1788684762.351925447,0 %, 1690 MHz, 52, 7.34 W
1788684762.451977798,0 %, 1690 MHz, 52, 7.34 W
1788684762.552821383,0 %, 1690 MHz, 52, 7.34 W
1788684762.653021031,0 %, 1690 MHz, 52, 7.34 W
1788684762.753172903,0 %, 1690 MHz, 52, 7.34 W
1788684762.853565335,0 %, 1690 MHz, 52, 7.34 W
1788684762.953776902,0 %, 1690 MHz, 52, 7.34 W
1788684763.054203991,0 %, 1690 MHz, 52, 7.34 W
1788684763.154872055,0 %, 1690 MHz, 52, 7.34 W
1788684763.255398712,0 %, 1690 MHz, 52, 7.34 W
1788684763.355809992,0 %, 1690 MHz, 52, 7.34 W
1788684763.456020023,0 %, 1690 MHz, 52, 7.35 W
1788684763.556500504,0 %, 1690 MHz, 52, 7.35 W
1788684763.656967688,0 %, 1690 MHz, 52, 7.35 W
1788684763.757516728,0 %, 1690 MHz, 52, 7.35 W
1788684763.857941256,0 %, 1690 MHz, 52, 7.35 W
1788684763.958626313,0 %, 1690 MHz, 52, 7.35 W
1788684764.058933833,0 %, 1690 MHz, 52, 7.35 W
1788684764.159407369,0 %, 1690 MHz, 52, 7.35 W
1788684764.259888458,0 %, 1690 MHz, 52, 7.35 W
1788684764.360346058,0 %, 1690 MHz, 52, 7.35 W
1788684764.460720266,0 %, 1690 MHz, 52, 7.37 W
1788684764.561157338,0 %, 1690 MHz, 52, 7.37 W
1788684764.661673722,0 %, 1690 MHz, 52, 7.37 W
1788684764.762111418,0 %, 1690 MHz, 52, 7.37 W
1788684764.862457178,0 %, 1690 MHz, 52, 7.37 W
1788684764.962777242,0 %, 1690 MHz, 52, 7.38 W
1788684765.063236827,0 %, 1690 MHz, 52, 7.38 W
1788684765.164149132,0 %, 1690 MHz, 52, 7.38 W
1788684765.264213275,0 %, 1690 MHz, 52, 7.38 W
1788684765.364699371,0 %, 1690 MHz, 52, 7.38 W
1788684765.465181420,0 %, 1690 MHz, 52, 7.36 W
1788684765.565492236,0 %, 1690 MHz, 52, 7.36 W
1788684765.665460427,0 %, 1690 MHz, 52, 7.36 W
1788684765.766147883,0 %, 1690 MHz, 52, 7.36 W
1788684765.866297099,0 %, 1690 MHz, 52, 7.36 W
1788684765.966417914,0 %, 1690 MHz, 52, 7.36 W
1788684766.066871227,0 %, 1690 MHz, 52, 7.36 W
1788684766.167135530,0 %, 1690 MHz, 52, 7.36 W
1788684766.267699403,0 %, 1690 MHz, 52, 7.36 W
1788684766.368072299,0 %, 1690 MHz, 52, 7.36 W
1788684766.468580891,0 %, 1690 MHz, 52, 7.32 W
1788684766.568805083,0 %, 1690 MHz, 52, 7.32 W
1788684766.669284219,0 %, 1690 MHz, 52, 7.32 W
1788684766.769776363,0 %, 1690 MHz, 52, 7.32 W
1788684766.869863243,0 %, 1690 MHz, 52, 7.32 W
1788684766.970399291,0 %, 1690 MHz, 52, 7.29 W
1788684767.070858123,0 %, 1690 MHz, 52, 7.29 W
1788684767.171307900,0 %, 1690 MHz, 52, 7.29 W
1788684767.271750188,0 %, 1690 MHz, 52, 7.29 W
1788684767.371837531,0 %, 1690 MHz, 52, 7.29 W
1788684767.471906362,0 %, 1690 MHz, 52, 7.36 W
1788684767.572459643,0 %, 1690 MHz, 52, 7.36 W
1788684767.672788875,0 %, 1690 MHz, 52, 7.36 W
1788684767.773392763,0 %, 1690 MHz, 52, 7.36 W
1788684767.873871452,0 %, 1690 MHz, 52, 7.36 W
1788684767.974119275,0 %, 1690 MHz, 52, 7.37 W
1788684768.074629324,0 %, 1690 MHz, 52, 7.37 W
1788684768.174710443,0 %, 1690 MHz, 52, 7.37 W
1788684768.274955531,0 %, 1690 MHz, 52, 7.37 W
1788684768.375129834,0 %, 1690 MHz, 52, 7.37 W
1788684768.475409914,0 %, 1690 MHz, 52, 7.36 W
1788684768.575972922,0 %, 1690 MHz, 52, 7.36 W
1788684768.676367994,0 %, 1690 MHz, 52, 7.36 W
1788684768.776900987,0 %, 1690 MHz, 52, 7.36 W
1788684768.877356139,0 %, 1690 MHz, 52, 7.36 W
1788684768.977459098,0 %, 1690 MHz, 52, 7.36 W
1788684769.077533034,0 %, 1690 MHz, 52, 7.36 W
1788684769.177838586,0 %, 1690 MHz, 52, 7.36 W
1788684769.278244634,0 %, 1690 MHz, 52, 7.36 W
1788684769.378368745,0 %, 1690 MHz, 52, 7.36 W
1788684769.478881034,0 %, 1690 MHz, 52, 7.36 W
1788684769.579063241,0 %, 1690 MHz, 52, 7.36 W
1788684769.679388073,0 %, 1690 MHz, 52, 7.36 W
1788684769.779619257,0 %, 1690 MHz, 52, 7.36 W
1788684769.879532776,0 %, 1690 MHz, 52, 7.36 W
1788684769.979907640,0 %, 1690 MHz, 52, 7.35 W
1788684770.079884999,0 %, 1690 MHz, 52, 7.35 W
1788684770.179946406,0 %, 1690 MHz, 52, 7.35 W
1788684770.280589831,0 %, 1690 MHz, 52, 7.35 W
1788684770.380923255,0 %, 1690 MHz, 52, 7.35 W
1788684770.481344919,0 %, 1690 MHz, 52, 7.34 W
1788684770.581449158,0 %, 1690 MHz, 52, 7.34 W
1788684770.682179847,0 %, 1690 MHz, 52, 7.34 W
1788684770.782454983,0 %, 1690 MHz, 52, 7.34 W
1788684770.882376774,0 %, 1690 MHz, 52, 7.34 W
1788684770.982761558,0 %, 1690 MHz, 52, 7.33 W
1788684771.083062917,0 %, 1690 MHz, 52, 7.33 W
1788684771.183247445,0 %, 1690 MHz, 52, 7.33 W
1788684771.283409717,0 %, 1690 MHz, 52, 7.33 W
1788684771.383494532,0 %, 1690 MHz, 52, 7.33 W
1788684771.483845780,0 %, 1690 MHz, 52, 7.37 W
1788684771.583781443,0 %, 1690 MHz, 52, 7.37 W
1788684771.683889442,0 %, 1690 MHz, 52, 7.37 W
1788684771.784209138,0 %, 1690 MHz, 52, 7.37 W
1788684771.884061841,0 %, 1690 MHz, 52, 7.37 W
1788684771.984271409,0 %, 1690 MHz, 52, 7.38 W
1788684772.084543536,0 %, 1690 MHz, 52, 7.38 W
1788684772.184668624,0 %, 1690 MHz, 52, 7.38 W
1788684772.284843391,0 %, 1690 MHz, 52, 7.38 W
1788684772.384745438,0 %, 1690 MHz, 52, 7.38 W
1788684772.485001262,0 %, 1690 MHz, 52, 7.35 W
1788684772.585293758,0 %, 1690 MHz, 52, 7.35 W
1788684772.685560046,0 %, 1690 MHz, 52, 7.35 W
1788684772.785720605,0 %, 1690 MHz, 52, 7.35 W
1788684772.886141309,0 %, 1690 MHz, 52, 7.35 W
1788684772.986461869,0 %, 1690 MHz, 52, 7.36 W
1788684773.086459644,0 %, 1690 MHz, 52, 7.36 W
1788684773.186708444,0 %, 1690 MHz, 52, 7.36 W
1788684773.287171452,0 %, 1690 MHz, 52, 7.36 W
1788684773.387642044,0 %, 1690 MHz, 52, 7.36 W
1788684773.488099085,0 %, 1690 MHz, 52, 7.36 W
1788684773.588163564,0 %, 1690 MHz, 52, 7.36 W
1788684773.688685740,0 %, 1690 MHz, 52, 7.36 W
1788684773.789566461,0 %, 1690 MHz, 52, 7.36 W
1788684773.889653053,0 %, 1690 MHz, 52, 7.36 W
1788684773.989819740,0 %, 1690 MHz, 52, 7.36 W
1788684774.089861995,0 %, 1690 MHz, 52, 7.36 W
1788684774.190006123,0 %, 1690 MHz, 52, 7.36 W
1788684774.290401179,0 %, 1690 MHz, 52, 7.36 W
1788684774.391059739,0 %, 1690 MHz, 52, 7.36 W
1788684774.491616044,0 %, 1690 MHz, 52, 7.37 W
1788684774.591903996,0 %, 1690 MHz, 52, 7.37 W
1788684774.692052971,0 %, 1690 MHz, 52, 7.37 W
1788684774.791942266,0 %, 1690 MHz, 52, 7.37 W
1788684774.892136298,0 %, 1690 MHz, 52, 7.37 W
1788684774.992090425,0 %, 1690 MHz, 52, 7.39 W
1788684775.092302904,0 %, 1690 MHz, 52, 7.39 W
1788684775.192469384,0 %, 1690 MHz, 52, 7.39 W
1788684775.292848424,0 %, 1690 MHz, 52, 7.39 W
1788684775.392966807,0 %, 1690 MHz, 52, 7.39 W
1788684775.492970550,0 %, 1690 MHz, 52, 7.40 W
1788684775.593168102,0 %, 1690 MHz, 52, 7.40 W
1788684775.693343893,0 %, 1690 MHz, 52, 7.40 W
1788684775.793846118,0 %, 1690 MHz, 52, 7.40 W
1788684775.894292454,0 %, 1690 MHz, 52, 7.40 W
1788684775.994424613,0 %, 1690 MHz, 52, 7.41 W
1788684776.094517509,0 %, 1690 MHz, 52, 7.41 W
1788684776.194653764,0 %, 1690 MHz, 52, 7.41 W
1788684776.294787571,0 %, 1690 MHz, 52, 7.41 W
1788684776.394967939,0 %, 1690 MHz, 52, 7.41 W
1788684776.495125410,0 %, 1690 MHz, 52, 7.39 W
1788684776.595330882,0 %, 1690 MHz, 52, 7.39 W
1788684776.695391825,0 %, 1690 MHz, 52, 7.39 W
1788684776.795675761,0 %, 1690 MHz, 52, 7.39 W
1788684776.895601104,0 %, 1690 MHz, 52, 7.39 W
1788684776.995590175,0 %, 1690 MHz, 52, 7.38 W
1788684777.095659838,0 %, 1690 MHz, 52, 7.38 W
1788684777.195752766,0 %, 1690 MHz, 52, 7.38 W
1788684777.296136238,0 %, 1690 MHz, 52, 7.38 W
1788684777.396255373,0 %, 1690 MHz, 52, 7.38 W
1788684777.496739533,0 %, 1690 MHz, 52, 7.37 W
1788684777.597186750,0 %, 1690 MHz, 52, 7.37 W
